GISJOIN,YEAR,ZCTA5A,TOT_POP,WHITE,PER_WH,BLACK,PER_BL,AI,NH,AINH,PER_AINH,ASIAN,PER_ASIAN,RACE_O,RACE_2,RACE_O2,PER_R_O,TOT_POP,HISP,PER_HISP,WORK_POP,CAR,PER_CAR,PUBLIC,PER_PUBLIC,TAXI,PER_TAXI,MOTOR,PER_MOTOR,BIKE,PER_BIKE,WALK,PER_WALK,WORK_O,PER_W_O,WORK_HO,PER_W_H,EDU_POP,K12,PER_K12,HS,PER_HS,SOMCOLL,PER_SCOL,BACHELOR,PER_BAC,GRAD_DEG,PER_GRAD,PER_BGRAD,MED_INC,HOUSE_POP,PUB_AS,PER_PA,RENT_POP,RENT_0,PER_RE0,RENT_10,PER_RE10,RENT_20,PER_RE20,RENT_30,PER_RE30,RENT_40,PER_RE40,RENT_50,PER_RE50,TOT_POP,US_CIT,PER_CIT,NON_CIT,PERNCIT,POV_POP,POV,PER_POV,NO_POV,PER_NPOV,TOT_POP,NO_INS,PER_NINS
G10577,2014-2018,10577,6373,4667,0.732308175,844,0.132433705,17,11,28,0.004393535,327,0.051310215,184,323,507,0.07955437,6373,844,0.132433705,2410,1121,0.465145228,375,0.15560166,0,0,0,0,0,0,610,0.253112033,1,0.000414938,303,0.125726141,1792,122,0.068080357,112,0.0625,246,0.137276786,620,0.345982143,692,0.386160714,0.732142857,202583,825,0,0,114,28,0.245614035,0,0,0,0,0,0,0,0,54,0.473684211,6373,5876,0.92201475,497,0.07798525,2613,315,0.120551091,2298,0.879448909,6373,174,0.027302683
G10578,2014-2018,10578,868,739,0.851382488,0,0,0,0,0,0,32,0.036866359,97,0,97,0.111751152,868,205,0.236175115,487,372,0.76386037,87,0.178644764,0,0,0,0,0,0,0,0,0,0,28,0.057494867,514,0,0,66,0.128404669,199,0.387159533,140,0.272373541,109,0.212062257,0.484435798,110972,258,0,0,69,0,0,10,0.144927536,0,0,14,0.202898551,25,0.362318841,20,0.289855072,868,769,0.8859447,99,0.1140553,868,34,0.039170507,834,0.960829493,868,25,0.028801843
G10579,2014-2018,10579,8483,7565,0.891783567,133,0.015678416,23,0,23,0.002711305,94,0.011080986,314,354,668,0.078745727,8483,1019,0.120122598,4396,3729,0.848271156,447,0.101683348,0,0,0,0,0,0,22,0.00500455,14,0.003184713,184,0.041856233,6345,444,0.069976359,1866,0.294089835,1546,0.243656422,1368,0.215602837,1121,0.176674547,0.392277384,103750,3175,39,0.012283465,304,0,0,40,0.131578947,17,0.055921053,31,0.101973684,58,0.190789474,142,0.467105263,8483,8173,0.963456324,310,0.036543676,8477,507,0.059808895,7970,0.940191105,8483,130,0.015324767
G10580,2014-2018,10580,17391,15294,0.87942039,192,0.011040193,131,0,131,0.007532632,1021,0.058708527,255,498,753,0.043298258,17391,1154,0.066356161,7219,3511,0.486355451,2448,0.339105139,37,0.005125364,7,0.000969663,10,0.001385233,328,0.045435656,78,0.010804821,800,0.110818673,10930,474,0.04336688,829,0.075846295,1418,0.129734675,4185,0.382891125,4024,0.368161025,0.75105215,183871,6058,261,0.043083526,1413,230,0.162774239,404,0.28591649,159,0.112526539,239,0.169143666,124,0.087756546,186,0.13163482,17391,15948,0.917026048,1443,0.082973952,17277,705,0.040805695,16572,0.959194305,17277,199,0.011518203
G10583,2014-2018,10583,40013,31543,0.788318796,636,0.015894834,63,10,73,0.001824407,5937,0.148376778,391,1433,1824,0.045585185,40013,2211,0.055257041,18543,9754,0.526020601,6694,0.36099876,47,0.002534649,0,0,41,0.002211077,222,0.011972173,113,0.006093944,1672,0.090168797,26804,681,0.025406656,2393,0.08927772,2619,0.097709297,7905,0.294918669,13206,0.492687659,0.787606327,201232,13746,372,0.027062418,1826,227,0.124315444,362,0.198247536,210,0.115005476,217,0.118838992,92,0.050383352,569,0.311610077,40013,36794,0.919551146,3219,0.080448854,39837,1385,0.034766674,38452,0.965233326,39897,720,0.01804647
G10588,2014-2018,10588,2808,2287,0.814458689,127,0.04522792,44,0,44,0.015669516,44,0.015669516,306,0,306,0.108974359,2808,842,0.29985755,1353,1091,0.806356245,131,0.096821877,0,0,0,0,0,0,60,0.044345898,0,0,71,0.052475979,2213,197,0.089019431,448,0.202440127,390,0.17623136,710,0.320831451,468,0.211477632,0.532309083,103516,1163,67,0.05760963,409,61,0.149144254,103,0.251833741,55,0.134474328,92,0.224938875,0,0,98,0.239608802,2808,2379,0.847222222,429,0.152777778,2808,204,0.072649573,2604,0.927350427,2808,175,0.062321937
G10589,2014-2018,10589,8751,8255,0.943320763,173,0.019769169,21,0,21,0.002399726,141,0.016112444,151,10,161,0.018397897,8751,494,0.056450691,3501,3055,0.872607826,177,0.050556984,0,0,0,0,0,0,33,0.009425878,10,0.002856327,226,0.064552985,6989,290,0.041493776,986,0.141078838,1603,0.229360424,2230,0.319072829,1880,0.268994134,0.588066962,103239,3722,101,0.027135948,407,12,0.029484029,95,0.233415233,69,0.16953317,53,0.13022113,76,0.186732187,31,0.076167076,8751,8480,0.969032111,271,0.030967889,8316,242,0.029100529,8074,0.970899471,8319,239,0.028729415
G10590,2014-2018,10590,7060,6415,0.908640227,215,0.030453258,48,0,48,0.006798867,185,0.026203966,126,71,197,0.027903683,7060,492,0.069688385,3521,2588,0.735018461,393,0.111616018,0,0,0,0,0,0,118,0.033513206,0,0,422,0.119852315,4839,133,0.027485018,579,0.119652821,880,0.181855755,1789,0.369704484,1458,0.301301922,0.671006406,144722,2688,62,0.023065476,260,0,0,16,0.061538462,10,0.038461538,68,0.261538462,0,0,137,0.526923077,7060,6958,0.985552408,102,0.014447592,7060,274,0.038810198,6786,0.961189802,7060,229,0.032436261
G10591,2014-2018,10591,23077,15139,0.656021147,1491,0.064609785,0,0,0,0,980,0.042466525,4799,668,5467,0.236902544,23077,8852,0.383585388,11934,7566,0.633986928,2499,0.209401709,32,0.002681414,0,0,0,0,935,0.078347578,119,0.00997151,783,0.06561086,16202,2539,0.156709048,2700,0.166646093,3215,0.198432292,3564,0.219972843,4184,0.258239723,0.478212566,95339,8742,772,0.088309311,4294,222,0.051700047,764,0.177922683,979,0.227992548,557,0.129715883,239,0.055659059,1320,0.307405682,23077,19084,0.826970577,3993,0.173029423,22702,2091,0.092106422,20611,0.907893578,22921,1896,0.082718904
G10594,2014-2018,10594,5215,4545,0.871524449,215,0.041227229,0,0,0,0,107,0.020517737,278,70,348,0.066730585,5215,794,0.152253116,2570,2163,0.841634241,305,0.118677043,0,0,0,0,0,0,2,0.00077821,0,0,100,0.038910506,3497,353,0.100943666,700,0.200171576,698,0.199599657,1020,0.291678582,726,0.20760652,0.499285102,147115,1580,90,0.056962025,252,0,0,81,0.321428571,62,0.246031746,7,0.027777778,8,0.031746032,68,0.26984127,5215,4938,0.946883988,277,0.053116012,4955,143,0.028859738,4812,0.971140262,4955,55,0.011099899
G10595,2014-2018,10595,8341,6259,0.750389642,923,0.110658194,32,0,32,0.00383647,602,0.0721736,316,209,525,0.062942093,8341,1264,0.151540583,3167,2124,0.670666246,526,0.16608778,10,0.003157562,0,0,0,0,184,0.058099147,8,0.00252605,315,0.099463214,5740,636,0.110801394,1423,0.247909408,1179,0.205400697,1337,0.232926829,1165,0.202961672,0.435888502,110448,2303,26,0.011289622,685,6,0.008759124,120,0.175182482,93,0.135766423,69,0.100729927,29,0.042335766,277,0.404379562,8341,7568,0.907325261,773,0.092674739,7133,957,0.134165148,6176,0.865834852,7141,224,0.031368156
G10596,2014-2018,10596,1310,1201,0.916793893,1,0.000763359,0,0,0,0,32,0.024427481,8,68,76,0.058015267,1310,121,0.092366412,655,541,0.825954198,88,0.134351145,0,0,0,0,0,0,7,0.010687023,6,0.009160305,13,0.019847328,899,54,0.060066741,355,0.394883204,232,0.258064516,172,0.191323693,86,0.095661846,0.286985539,93533,467,40,0.085653105,177,0,0,48,0.271186441,68,0.384180791,21,0.118644068,0,0,40,0.225988701,1310,1289,0.983969466,21,0.016030534,1296,74,0.057098765,1222,0.942901235,1310,63,0.048091603
G10597,2014-2018,10597,851,813,0.955346651,0,0,0,0,0,0,14,0.016451234,0,24,24,0.028202115,851,0,0,349,267,0.76504298,53,0.151862464,0,0,0,0,0,0,0,0,0,0,29,0.083094556,630,0,0,0,0,60,0.095238095,274,0.434920635,296,0.46984127,0.904761905,250001,351,12,0.034188034,0,0,0,0,0,0,0,0,0,0,0,0,0,851,851,1,0,0,851,0,0,851,1,851,0,0
G10598,2014-2018,10598,29492,25299,0.857825851,1113,0.037739048,156,15,171,0.005798183,1820,0.061711651,575,514,1089,0.036925268,29492,3134,0.106266106,14434,12565,0.870514064,884,0.061244284,0,0,16,0.001108494,22,0.001524179,121,0.008382985,98,0.006789525,728,0.050436469,20564,1005,0.048871815,4213,0.204872593,4719,0.229478701,5266,0.256078584,5361,0.260698308,0.516776892,124555,10521,388,0.036878624,1312,21,0.016006098,335,0.255335366,257,0.195884146,204,0.155487805,119,0.09070122,291,0.22179878,29492,28342,0.961006375,1150,0.038993625,29475,840,0.028498728,28635,0.971501272,29474,615,0.020865848
G10601,2014-2018,10601,11612,6102,0.525490872,1882,0.162073717,0,0,0,0,1466,0.126248708,1935,227,2162,0.186186703,11612,3686,0.317430245,5869,3167,0.539614926,1232,0.20991651,78,0.013290169,0,0,9,0.001533481,919,0.156585449,58,0.009882433,406,0.069177032,8780,1304,0.148519362,1176,0.133940774,1638,0.186560364,2418,0.275398633,2244,0.255580866,0.530979499,65435,5626,598,0.106292215,3730,284,0.07613941,614,0.16461126,629,0.168632708,589,0.157908847,362,0.097050938,1053,0.28230563,11612,9557,0.823027902,2055,0.176972098,11316,2180,0.192647579,9136,0.807352421,11546,981,0.08496449
G10603,2014-2018,10603,17843,9638,0.540155803,4966,0.278316427,155,12,167,0.009359413,1381,0.077397299,1261,430,1691,0.094771059,17843,4120,0.230902875,10055,7692,0.764992541,1571,0.156240676,9,0.000895077,4,0.000397812,20,0.00198906,345,0.034311288,22,0.002187966,392,0.038985579,12754,1130,0.088599655,2259,0.177120903,2877,0.22557629,3467,0.271836287,3021,0.236866865,0.508703152,99005,6934,521,0.075137006,2545,70,0.027504912,641,0.251866405,678,0.266404715,350,0.137524558,191,0.075049116,511,0.200785855,17843,16260,0.911281735,1583,0.088718265,17661,979,0.055432875,16682,0.944567125,17843,1488,0.083394048
G10604,2014-2018,10604,11045,8218,0.74404708,991,0.089723857,42,0,42,0.003802626,594,0.053779991,992,208,1200,0.108646446,11045,2857,0.258669081,5937,4323,0.728145528,930,0.15664477,34,0.005726798,0,0,0,0,295,0.049688395,17,0.002863399,338,0.05693111,7597,757,0.099644597,1810,0.238251942,1821,0.239699882,1802,0.237198894,1407,0.185204686,0.42240358,93692,3760,253,0.067287234,1630,97,0.059509202,199,0.12208589,392,0.240490798,84,0.051533742,302,0.185276074,528,0.32392638,11045,9258,0.838207334,1787,0.161792666,10987,996,0.090652589,9991,0.909347411,11045,1020,0.092349479
G10605,2014-2018,10605,18643,14648,0.785710454,1050,0.056321407,22,0,22,0.001180068,792,0.042482433,1514,617,2131,0.114305638,18643,3701,0.198519552,9465,6975,0.736925515,1456,0.1538299,123,0.012995246,10,0.001056524,32,0.003380877,356,0.037612256,53,0.005599577,460,0.048600106,13774,988,0.071729345,2382,0.172934514,2191,0.159067809,3553,0.25794976,4660,0.338318571,0.596268332,111399,7276,369,0.050714678,1879,161,0.085683874,283,0.150612028,332,0.176689729,226,0.120276743,70,0.037253858,588,0.312932411,18643,16776,0.899855174,1867,0.100144826,18409,1657,0.090010321,16752,0.909989679,18511,1112,0.060072389
G10606,2014-2018,10606,16600,7652,0.460963855,2288,0.137831325,285,11,296,0.017831325,1270,0.076506024,4670,424,5094,0.30686747,16600,7758,0.467349398,8871,6019,0.678502987,1418,0.159846691,80,0.009018149,0,0,24,0.002705445,1033,0.116446849,18,0.002029084,279,0.031450795,11645,2038,0.175010734,2436,0.209188493,2397,0.205839416,2641,0.226792615,2133,0.183168742,0.409961357,79882,5580,568,0.101792115,3065,67,0.021859706,639,0.208482871,734,0.239477977,454,0.14812398,154,0.050244698,904,0.294942904,16600,12463,0.750783133,4137,0.249216867,16267,1557,0.095715252,14710,0.904284748,16327,2557,0.156611747
G10607,2014-2018,10607,7194,3554,0.494022797,1685,0.234222964,90,0,90,0.012510425,1040,0.144564915,586,239,825,0.114678899,7194,1791,0.248957465,4092,3321,0.811583578,527,0.128787879,25,0.006109482,0,0,0,0,91,0.022238514,0,0,128,0.031280547,5353,634,0.118438259,1143,0.213525126,1090,0.203624136,1196,0.223426116,1290,0.240986363,0.464412479,132141,2345,115,0.049040512,525,55,0.104761905,179,0.340952381,107,0.203809524,0,0,42,0.08,87,0.165714286,7194,6168,0.857381151,1026,0.142618849,7121,282,0.03960118,6839,0.96039882,7186,512,0.071249652
G10701,2014-2018,10701,59312,27417,0.462250472,16795,0.283163609,577,59,636,0.010722957,3010,0.050748584,9551,1903,11454,0.193114378,59312,25387,0.428024683,25301,15216,0.601399154,7235,0.285957077,452,0.017864907,15,0.000592862,17,0.00067191,1457,0.057586657,190,0.007509585,719,0.028417849,39656,9305,0.234642929,10870,0.274107323,9213,0.232322978,5833,0.147089974,4435,0.111836796,0.25892677,44559,22535,5951,0.264078101,15550,557,0.035819936,2283,0.14681672,2850,0.183279743,2251,0.144758842,1105,0.071061093,5045,0.324437299,59312,50672,0.854329647,8640,0.145670353,58502,15323,0.261922669,43179,0.738077331,58591,6339,0.108190678
G10703,2014-2018,10703,21854,11248,0.514688387,3711,0.169808731,17,0,17,0.00077789,1224,0.056008053,4682,972,5654,0.25871694,21854,9452,0.432506635,9733,7346,0.754751875,1811,0.186068016,97,0.009966095,0,0,0,0,247,0.025377581,63,0.006472824,169,0.017363608,15003,2806,0.187029261,3636,0.24235153,3689,0.245884157,2668,0.1778311,2204,0.146903953,0.324735053,64456,7457,1339,0.179562827,3723,160,0.042976095,577,0.154982541,849,0.228041902,572,0.153639538,281,0.075476766,1084,0.291163041,21854,18909,0.865242061,2945,0.134757939,21709,3475,0.16007186,18234,0.83992814,21709,1544,0.071122576
G10704,2014-2018,10704,32223,22019,0.683331782,3719,0.115414456,99,14,113,0.003506812,2292,0.071129318,3261,819,4080,0.126617633,32223,7585,0.23539087,16525,11131,0.673585477,4447,0.269107413,42,0.002541604,0,0,15,0.000907716,433,0.026202723,65,0.003933434,392,0.023721634,23440,3253,0.138779863,6310,0.269197952,6490,0.276877133,4671,0.199274744,2716,0.115870307,0.315145051,73165,12283,976,0.079459415,5453,128,0.023473317,1315,0.24115166,1115,0.204474601,931,0.170731707,435,0.079772602,1225,0.224646983,32223,29032,0.900971356,3191,0.099028644,32120,2463,0.076681196,29657,0.923318804,32223,1946,0.060391646
G10705,2014-2018,10705,40733,19202,0.471411386,7776,0.190901726,248,0,248,0.00608843,2734,0.067120026,8706,2067,10773,0.264478433,40733,21758,0.534161491,18154,9553,0.526220117,6574,0.36212405,100,0.005508428,4,0.000220337,105,0.005783849,1198,0.065990966,121,0.006665198,499,0.027487055,27033,6890,0.254873673,6934,0.256501313,6543,0.24203751,3911,0.144675027,2755,0.101912477,0.246587504,48540,14260,3859,0.270617111,9969,328,0.032901996,1460,0.146454007,1692,0.169726151,1609,0.161400341,971,0.097401946,3026,0.303540977,40733,33067,0.811798787,7666,0.188201213,40498,7876,0.19447874,32622,0.80552126,40656,5067,0.124631051
G10706,2014-2018,10706,8734,7606,0.870849553,293,0.033547057,0,0,0,0,495,0.056675063,137,203,340,0.038928326,8734,624,0.071444928,4557,2484,0.545095458,1381,0.303050252,0,0,8,0.001755541,29,0.006363836,151,0.033135835,48,0.010533246,456,0.100065833,6071,109,0.017954209,775,0.12765607,721,0.118761324,1888,0.310986658,2578,0.424641739,0.735628397,144414,3179,118,0.037118591,665,47,0.070676692,136,0.204511278,91,0.136842105,105,0.157894737,71,0.106766917,173,0.260150376,8734,8359,0.957064346,375,0.042935654,8330,263,0.031572629,8067,0.968427371,8357,201,0.024051693
G10707,2014-2018,10707,10316,8080,0.783249321,330,0.031989143,0,0,0,0,662,0.06417216,459,785,1244,0.120589376,10316,1593,0.154420318,5066,3031,0.598302408,1617,0.319186735,0,0,0,0,0,0,143,0.028227398,111,0.021910778,164,0.032372681,7247,397,0.054781289,962,0.132744584,1607,0.22174693,1934,0.266869049,2347,0.323858148,0.590727197,101419,3956,223,0.056370071,1409,144,0.102200142,141,0.100070972,219,0.155429383,435,0.308729595,133,0.094393187,307,0.217885025,10316,9695,0.939802249,621,0.060197751,10249,503,0.049077959,9746,0.950922041,10316,520,0.050407135
G10708,2014-2018,10708,21935,17623,0.803419193,1183,0.053932072,18,23,41,0.001869159,1204,0.054889446,1082,802,1884,0.08589013,21935,3324,0.151538637,10494,5856,0.558033162,3376,0.321707642,0,0,0,0,0,0,563,0.053649705,88,0.008385744,611,0.058223747,15121,876,0.057932676,2003,0.132464784,2815,0.186164936,4391,0.290390847,5036,0.333046756,0.623437603,106875,8933,250,0.027986119,2203,93,0.042215161,550,0.249659555,358,0.162505674,404,0.183386291,246,0.11166591,423,0.192010894,21935,20615,0.939822202,1320,0.060177798,20646,903,0.043737286,19743,0.956262714,21935,751,0.03423752
G10709,2014-2018,10709,9663,8655,0.89568457,185,0.019145193,8,0,8,0.0008279,689,0.071302908,89,37,126,0.013039429,9663,479,0.049570527,5110,3651,0.714481409,1053,0.206066536,0,0,0,0,13,0.002544031,239,0.046771037,0,0,154,0.030136986,6693,442,0.066039145,1183,0.17675183,1327,0.198266846,1734,0.259076647,2007,0.299865531,0.558942178,117833,3710,115,0.030997305,846,27,0.031914894,221,0.261229314,173,0.204491726,77,0.091016548,48,0.056737589,251,0.296690307,9663,8996,0.930973818,667,0.069026182,9663,241,0.024940495,9422,0.975059505,9663,297,0.030735796
G10710,2014-2018,10710,26410,15512,0.587353275,3507,0.13279061,84,0,84,0.003180613,3573,0.135289663,2690,1044,3734,0.141385839,26410,6063,0.229572132,12940,9790,0.756568779,2232,0.172488408,46,0.003554869,0,0,26,0.002009274,468,0.036166924,47,0.003632148,331,0.025579598,19208,1925,0.100218659,4661,0.242659309,4491,0.23380883,4786,0.249167014,3345,0.174146189,0.423313203,87760,10118,638,0.06305594,3263,115,0.035243641,619,0.189702728,711,0.21789764,581,0.178057003,227,0.069567882,813,0.249157217,26410,24277,0.919235138,2133,0.080764862,26252,1653,0.062966631,24599,0.937033369,26340,1091,0.041419894
G10801,2014-2018,10801,41759,20019,0.479393664,11042,0.264422041,60,45,105,0.002514428,2239,0.053617184,6425,1929,8354,0.200052683,41759,14220,0.340525396,21063,12633,0.599772112,4993,0.237050753,214,0.010159996,0,0,87,0.004130466,2156,0.102359588,142,0.00674168,838,0.039785406,27472,5908,0.215055329,6627,0.241227432,6077,0.221207047,4640,0.168899243,4220,0.153610949,0.322510192,64769,14439,1939,0.134289078,8822,249,0.028224892,1436,0.162774881,1744,0.197687599,1737,0.196894128,596,0.067558377,2869,0.325209703,41759,33190,0.794798726,8569,0.205201274,40042,5989,0.149567954,34053,0.850432046,41334,5343,0.129264044
G10803,2014-2018,10803,12544,9458,0.753985969,1286,0.102519133,0,0,0,0,850,0.06776148,439,511,950,0.075733418,12544,1618,0.128985969,5822,3109,0.534008932,1966,0.337684644,45,0.007729303,8,0.001374098,9,0.001545861,197,0.033837169,20,0.003435246,468,0.080384748,7888,488,0.061866126,1301,0.164934077,998,0.126521298,2271,0.28790568,2830,0.358772819,0.646678499,152932,3947,169,0.04281733,931,55,0.059076262,152,0.163265306,268,0.287862513,71,0.076262084,101,0.108485499,178,0.191192266,12544,11562,0.921715561,982,0.078284439,12539,537,0.042826382,12002,0.957173618,12544,431,0.034359056
G10804,2014-2018,10804,14753,12178,0.825459229,1065,0.072188707,0,0,0,0,801,0.054294042,425,284,709,0.048058022,14753,982,0.066562733,7384,4761,0.644772481,1557,0.210861322,0,0,0,0,0,0,154,0.020855905,64,0.008667389,848,0.114842904,10202,241,0.023622819,852,0.083513037,973,0.095373456,3266,0.320133307,4870,0.477357381,0.797490688,191773,4920,57,0.011585366,189,18,0.095238095,25,0.132275132,64,0.338624339,0,0,14,0.074074074,28,0.148148148,14753,14076,0.954111028,677,0.045888972,14726,387,0.026280049,14339,0.973719951,14753,123,0.008337287
G10805,2014-2018,10805,19215,10748,0.559354671,3749,0.195107989,38,0,38,0.001977622,807,0.041998439,3303,570,3873,0.20156128,19215,7290,0.379391101,9536,6072,0.636744966,2217,0.232487416,73,0.007655201,0,0,152,0.015939597,675,0.070784396,47,0.004928691,300,0.031459732,13731,2297,0.167285704,3373,0.245648533,2869,0.208943267,2782,0.202607239,2410,0.175515257,0.378122497,71439,7549,861,0.114054842,4493,96,0.02136657,963,0.214333408,1081,0.240596483,643,0.143111507,529,0.117738705,989,0.220120187,19215,16220,0.844132188,2995,0.155867812,17941,1566,0.087286104,16375,0.912713896,18492,1824,0.098637249
G10901,2014-2018,10901,23538,18691,0.794077662,1100,0.046732942,0,14,14,0.000594783,1525,0.064788852,1527,681,2208,0.093805761,23538,3134,0.133146402,11326,9311,0.822090765,1131,0.099858732,12,0.001059509,0,0,0,0,145,0.012802402,58,0.005120961,669,0.059067632,16723,1217,0.072774024,3339,0.199665132,4098,0.245051725,3926,0.234766489,4143,0.24774263,0.482509119,95744,8739,524,0.059961094,2219,53,0.023884633,387,0.174402884,527,0.237494367,399,0.179810726,119,0.05362776,511,0.230283912,23538,21968,0.933299346,1570,0.066700654,23144,1395,0.060274801,21749,0.939725199,23343,1256,0.05380628
G10913,2014-2018,10913,5610,4954,0.883065954,114,0.020320856,0,0,0,0,318,0.056684492,120,104,224,0.039928699,5610,572,0.101960784,2620,2311,0.882061069,140,0.053435115,12,0.004580153,0,0,0,0,73,0.027862595,0,0,84,0.032061069,3433,150,0.043693562,627,0.182639091,676,0.196912322,1092,0.318089135,888,0.25866589,0.576755025,140375,1607,16,0.009956441,25,0,0,5,0.2,10,0.4,6,0.24,0,0,4,0.16,5610,5480,0.976827094,130,0.023172906,5214,89,0.017069428,5125,0.982930572,5610,222,0.039572193
G10914,2014-2018,10914,395,320,0.810126582,75,0.189873418,0,0,0,0,0,0,0,0,0,0,395,0,0,209,209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,19,0.059561129,113,0.354231975,100,0.313479624,32,0.10031348,55,0.172413793,0.272727273,133047,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,395,1,0,0,395,0,0,395,1,395,15,0.037974684
G10915,2014-2018,10915,98,98,1,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,83,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,7,0.084337349,40,0.481927711,36,0.43373494,0,0,0,0,0,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,1,0,0,83,0,0,83,1,98,0,0
G10916,2014-2018,10916,4361,4121,0.944966751,32,0.007337767,0,0,0,0,34,0.007796377,141,33,174,0.039899106,4361,399,0.091492777,1815,1683,0.927272727,58,0.031955923,0,0,0,0,0,0,0,0,0,0,74,0.04077135,2877,195,0.067778936,843,0.293013556,820,0.285019117,743,0.258255127,276,0.095933264,0.354188391,101793,1323,72,0.054421769,40,0,0,0,0,0,0,0,0,0,0,40,1,4361,4258,0.976381564,103,0.023618436,4245,331,0.077974087,3914,0.922025913,4230,164,0.038770686
G10917,2014-2018,10917,1855,1485,0.800539084,0,0,0,0,0,0,123,0.066307278,135,112,247,0.133153639,1855,393,0.211859838,1035,900,0.869565217,82,0.079227053,0,0,0,0,0,0,0,0,15,0.014492754,38,0.036714976,1128,60,0.053191489,285,0.252659574,307,0.272163121,296,0.262411348,180,0.159574468,0.421985816,109750,532,3,0.005639098,133,0,0,47,0.353383459,23,0.172932331,37,0.278195489,0,0,0,0,1855,1684,0.907816712,171,0.092183288,1855,137,0.073854447,1718,0.926145553,1855,68,0.036657682
